,490,1048,1169,1288,1087,1172,118,103,836,1370,805,363,785,325,1213,636,1049,508,247,226,1326,26,552,1186,617,568,1310,1208,706,406,879,1321,1157,367,783,253,231,362,846,435,855,25,72,901,52,726,1063,323,913,478,358,678,574,593,1362,346,1270,130,1006,131,709,305,1332,146,135,680,4,357,751,123,794,716,1354,524,178,366,1276,810,11,634,1158,582,356,589,886,561,533,383,520,1245,1024,664,330,1223,133,866,780,1403,677,860
0,5vGXVYudNgm9E7jhXMM0Ro,7gjAu1qr5C2grXeQFFOGeh,7i7EQonx0GrqoKiNQL4gFO,0zNTRuF4PDWOt7IGHpGyNc,0GxSAKOw8AV0JsEQ0HYY4b,3qUMmh5biaB5hqpF4LqS3m,27eEve8Mu7Zv8DGDIz4peE,4ehtJnVumNf6xzSCDk8aLB,1KeJhR0ENFviw187pD4LPT,2DctCFD8X80VeY7WLC86PS,2UZMlIwnkgAEDBsw1Rejkn,64aJYyrXljOodnUG6jvhRD,1Li0eIWeMeWcOOWpImcG9H,,4mZ4qW2RrJS1nmHvltMvJ2,3FLS6y4AR3126l4D06V0ZD,0jgAONnsHxrwAlhkMUVS78,6bebPrkEPr2xEkiHP3QkNT,2a0uxJgbvvIRI4GX8pYfcr,3gIRvgZssIb9aiirIg0nI3,01nVIuD8YZsnFH6x6Cc9rX,69GGBxA162lTqCwzJG5jLp,1E4r4z7ivGUcSAnCbINJ9v,7bvcQXJHkFiN1ppIN3q4fi,7jDSMakHqXFe8kIaXfz8jD,11wOrJLuakmQqTuhXXW2xz,3PUzVXdNnsJGPDTIU7xvqu,62QZPjYQMoo5g56FP9Webq,6vXTefBL93Dj5IqAWq6OTv,0n94vC3S9c3mb2HyNAOcjg,6ZozSO8b8pE2BDedOvBKzr,1Goe2NezNnym45kco2xTk6,7bvcQXJHkFiN1ppIN3q4fi,77IW5ZK1smDQYYKDCQugXh,2y9j8qUwBMGPYPQJJxmYzD,4N5fp4zhTsVITZTVfsXpc2,0LALueHEQunQ2d61fXGeZh,5vGXVYudNgm9E7jhXMM0Ro,3UXq4fckDmcPmleixlrl6i,1QOmebWGB6FdFtW7Bo3F0W,39PhMWg1aAuuZcph0OXGu6,3FUY2gzHeIiaesXtOAdB7A,1gR0gsQYfi6joyO1dlp76N,6ASsF4ZKpJlpeRF7HarDfe,6KZDXtSj0SzGOV705nNeh3,2qMezKrAKRh2Z2uR3fCqHt,6fLrPFLWLSCrp7gcTZXcKb,,57kIMCLPgkzQlXjblX7XXP,5OReTeTBZ578sj07hDS0x7,4qobOrZpdUri80gScwsHfs,7i1CyQ1fogh4bkj3EPj3ls,12Zk1DFhCbHY6v3xep2ZjI,6bebPrkEPr2xEkiHP3QkNT,2OULCPo7k0vPKlEZimhaVc,2B4ZHz4QDWJTXPFPgO5peE,2YFBOR9KIxC6WqHclkj9Yq,5ChF3i92IPZHduM7jN3dpg,0t3QQl52F463sxGXb1ckhB,1U1el3k54VvEUzo3ybLPlM,5tth2a3v0sWwV1C7bApBdX,20s0P9QLxGqKuCsGwFsp7w,2QM5S4yO6xHgnNvF0nbZZq,5fywYLnKJi950Y5yMqavxm,0XATRDCYuuGhk0oE7C0o5G,5GnnSrwNCGyfAU4zuIytiS,1i8SpTcr7yvPOmcqrbnVXY,68VUmnZEzmzZdd1zPtnbZZ,40ttEBZPhAHbXH6aUg4GkL,7pyhre5oEEFMqcgMEvJY7q,4tujQJicOnuZRLiBFdp3Ou,4BThBqcTzRGFRvbddMykk7,5Il8YjuVAWkWNH2xgjFMpF,3k6iFShl4S3uheW88bErVw,1elUiq4X7pxej6FRlrEzjM,6HQ6vf4AloXyVNdyJhrX1J,4TuGR5xkIry198WmY7hax2,4vRSocKbGh7PsQrYRDVMEF,2rhFzFmezpnW82MNqEKVry,7w79n5kCkTEaewxNBynvhM,5jYPpt8OQR5IRc2w4RFEJj,7MbSdIkdgkwmVxObpCg87e,5OrB6Jhhrl9y2PK0pSV4VP,0zOcE3mg9nS6l3yxt1Y0bK,1Eie0tY91rpi7Y0jtIOXzI,6PEMFpe3PTOksdV4ZXUpbE,4C29ETLBPmYKYwtJUepbJz,1LRpAVWq5z6VZMG3tTdZKU,20pbz4TbpkBUr5JwYfGgPS,6twIAGnYuIT1pncMAsXnEm,2AEEnr6Le5zHzBwpnlZSmq,6dJeKm76NjfXBNTpHmOhfO,5DYAABs8rkY9VhwtENoQCz,4pmNqFu71wEmFXSsYAiWK8,4o4tLTIJ3eWMFerz73atcT,6AZfDB8isLU2sHkSm3sRhX,49FeZO3eSrJs7oH7lYLU1r,1o4OYTXLA2ugfRiHKVE8mh,3P9HA4lYhoPQKlUsF9jUWe,4vRSocKbGh7PsQrYRDVMEF
1,2o8lOQRjzsSC8UdbNN88HN,0Z5pcmXDCKTrFWLnDChC37,4zf0kIjnzqjWlI3Eaw5VlA,7uriYlc9ETgOg8VPFbdnbE,2bvaL0chaHzVdKXjULRLeK,5QGnprJtpZmk3OiDqspPlB,7xSP5ABX7IOegINeUtUVay,7f5Zgnp2spUuuzKplmRkt7,6OwOuTjrLVrlMH1nxxIjbT,18HVMQsV3tINaTyzT5UIjH,3lPQ2Fk5JOwGWAF3ORFCqH,6kq4GHwUcUojGIu0ziSNXf,2Z7UcsdweVlRbAk5wH5fsf,,49Z1AvGeUaBSanPaOmplK6,3K8EYZ4Ltg6ythgGZzrFXf,6Sb8EHpZvyjSTT5KD9DjUZ,7mPT6wrOjVC4visft9qpYQ,7FqkRutc4zWMrnEAUv3Xwd,6dn6x1XOng3LOAnfTjUn77,7mrvU3OShTgthJV80o2day,6lB8vOoI4DRrrVxXwuV19c,49qiE8dj4JuNdpYGRPdKbF,6AVLthptCPhfrxlHadOBJD,48Fq6GV3S6on56TxSBu5NO,2cy1zPcrFcXAJTP0APWewL,2WvLeseDGPX1slhmxI59G3,33zLgL7tT1vg7eRpWYX5uI,0Jzbm3ifxDNLxxS8M4BS51,5sXaGoRLSpd7VeyZrLkKwt,7qXzy6c5RWT0XlVQcOBIDG,0Dy94lW3txJhWQHqNXP1BT,73ZPfpfg1LBVvDEArK4l5B,5vmwWgrlwCfHm1P0vdDFbU,6dn6x1XOng3LOAnfTjUn77,2mUI4K6csTQd3jieswcmiI,1mux8L6xg2Cmrc7k0wQczl,6YxrfNCKBcQlbITpmDLErL,6DR6ugRdVaVi7lyqooqJov,2FS22haX3FYbyOsUAkuYqZ,2J80qXI4NHKpq5RT3xUF7V,0zOcE3mg9nS6l3yxt1Y0bK,0UF7XLthtbSF2Eur7559oV,6Sw43ZkxX0u3t4cjxlzbzs,5OrB6Jhhrl9y2PK0pSV4VP,08ao8gzTHBtNf5Laf9jjwR,04XggbrM51GcFPTxBYtRXT,,4G0XDEk7RbA4BBCTs917U9,7keGfmQR4X5w0two1xKZ7d,5EUdiv20t58GCS09VMKk7M,20wkVLutqVOYrc0kxFs7rA,6I3MElirhT5t6Kf7p0hGk9,2fAaFNSG0aQucjQigOtHZF,1ONnyhQBTnkvg4QmI97hJg,6NyJIFHAePjHR1pFxwisqz,4vRSocKbGh7PsQrYRDVMEF,4D75GcNG95ebPtNvoNVXhz,1Fr6agZ6iSM5Ynn2k4C8sc,0cGUm45nv7Z6M6qdXYQGTX,4d3yvTptO48nOYTPBcPFZC,7Aq8lpLMSt1Zxu56pe9bmp,3Lz3vEN23Fw0hIelrYEzUD,2nJYGgfTf2846LtVB3AES8,2AfmfGFbe0A0WsTYm0SDTx,0XL6ie7a0NY5FM05b9Rn5L,2R21vXR83lH98kGeO99Y66,0WvTK38rXqPCD5pZMDuX20,0oJM3iJjMdzgsd4z5VHQvw,25uiPmTg16RbhZWAqwLBy5,5Qi4Bb7a8C0a00NZcA77L0,7ecUintnJKHsDyZT1qOPYZ,75fIuwXxhZ1atNzWLMrgF0,6yTgJdVUFdBwtb4J8RJ7d7,1oSgjdbgLYULVmEBojPRw8,67ghKnycRX6VM1xfqJSMlH,12VIfmT1N5FGyCuuXGKuYB,2S9W9aSAd7e5mp8WqWxN2h,5IbEL2xjRtKsunfmsahLuO,1SykQGBiBwkQ1fcGpJ1BJt,6nHDuiu6PIpfWt6DswQHvL,4OSArit7O2Jaj4mgf3YN7A,7jFaoqWPhYLrKzjzlpXmUO,2sil8z5kiy4r76CRTXxBCA,4m6VmvHDXWmVdIw6EJGQ86,07d5etnpjriczFBB8pxmRe,0Hkx0YcHHxDRRbH9WsSW0I,12xme1fwd3iGEW7rF9b6tp,6dbdXbyAWk2qx8Qttw0knR,6YHEMoNPbcheiWS2haGzkn,2cBh5lVMg222FFuRU7EfDE,1dIdBZaaHRW2bDTkHNfWln,39x8gyJjTHiBQklFgVJSV4,7B4hKK0S9QYnaoqa9OuwgX,6ueGR6SWhUJfvEhqkvMsVs,5oWFxbBrbk2Mw86PLUg3OZ,6zDBeei6hHRiZdAJ6zoTCo,7DbXdVqrretuCKPkTeX8Kk,6TJCdEjDW0rQAt5Mjfliiz,2ddxtfC0oS8LoktXUHE7YL
2,5i4BaWy8YIun1u3RXwmlWn,4FTDSkWpchgZy2axPEGDJW,3TVifQ5FPcIzzcYSUuJkp9,3OIgKH8RzR8arwa82yt1hw,4L7TL4CnvDR3iZQuVy6ESm,4X8QFzZ1HqwPfwDfyjtwXC,6GTwMrB4u3hwcUyc9sU1UL,20gsENnposVs2I4rQ5kvrf,0s9MrSopEoAn8JqwBipgdO,3kf0gOpxWtkyeMNJVDQPtd,2xLqrYZxa9GYSCVn0STgxV,1fux65HMCBvfJHqlBc4Nno,6RNuLHIAlLt1FQHm03oEru,,53KTldaJ8tHSkYU3nigfwP,5aDKJuLDczfmHfRSOmHCJk,5iB5AWIa7qreioi0AF3Bxa,7kKKMBmEtyQcPb9idicNr7,0wY1K9SgxbaRfoFRmSR5x5,7Il2FrLyoQt0JlyhJRDL1c,48elQHSJ3DmffHQpf89jxX,7DMveApC7UnC2NPfPvlHSU,6gZq1Q6bdOxsUPUG1TaFbF,6jlWj6y00bMQt8XoKuCjyZ,6XFQvBHGEr3mRfOHcqPXv8,5luyt0SUvGkDMY4ILP6Qhl,4WLGcWrkSExCqILxDk7ol6,5J0dXmqEYctfFsmcakqZFH,5gCRApTajqwbnHHPbr2Fpi,0syIRg9MPSpJIC0QCPUaHB,2UFKXTZgKtOTHSqMSyAcLO,24icoQNJSEWNu3XvqKBR68,2hWr3AjjKOCVmWcwvuT4uM,4LcUpNlXFEleaLlelmkv2R,7LImGq5KnzQobZciDJpeJb,3nlpTZci9O5W8RsNoNH559,5sUrlPAHlS9NEirDB8SEbF,7naAJDAh7AZnf18YYfQruM,0DNuWm5ZBKuCIXLNmrzuk5,1bZNv4q3OxYq7mmnLha7Tu,0DRf6JJDQnRnz0Yp209CmH,6T5tfhQCknKG4UnH90qGnz,0iui2Be5CP8EWxvHYsVspL,7ntlRmHlTFId8K07kOsxTY,6vXTefBL93Dj5IqAWq6OTv,3TqfPVt0HX8GCzNOOjDcum,6gAtOqhriLzOzb3Qqmg5kO,,2HcZuUtnktqMHm4H1R9gAR,721T2PETMLaAkijbYu05VD,1O10apSOoAPjOu6UhUNmeI,30DhU7BDmF4PH0JVhu8ZRg,2IDLDx25HU1nQMKde4n61a,6AsX53NZ0rVrVnlKLy1KvR,5DW7NxqQ2875JtjuV7KMn4,3NgwMzys77S7sgfh2W5k0V,5QjWgYDeKNP2iPHTdTttnG,3XINWZaloea97SIRiyTJxX,2AmfMGi3WZMxqFDHissIAe,6hfwwpXqZPRC9CsKI7qtv1,0urTpYCsixqZwgNTkPJOJ4,2iojnBLj0qIMiKPvVhLnsH,2CQZr2RPZmrcvDnaod1ldC,7z2avKuuiMAT4XZJFv8Rvh,7n2Ycct7Beij7Dj7meI4X0,3eDT9fwXKuHWFvgZaaYC5v,5hdhHgpxyniooUiQVaPxQ0,0zPILh9oEH0fDagpkHTQQ8,7h2Y48bG543JDzEed383cx,0X2BH1fck6amBIoJhDVmmJ,3zNM2tRfTX6LI1lN2PlrTt,5LMxea3ecvm9iyYeRepGO1,2ifvIECHAlEgPMBuBOJ0lG,7LuvQlyXxSQI8h6V9doNQN,7MiDcPa6UiV3In7lIM71IN,4bL2B6hmLlMWnUEZnorEtG,3PvEhkL4pgu9glR6yOlYKK,5wugb0kaq0J6nyQ5Xgd17i,7d3WFRME3vBY2cgoP38RDo,4VgvR7eu3k2T20mo6mXhXF,2TGFJ7H3NWGIxmrrxdOozF,2sphpXGg1u97VSzbm5gR2P,5oNgAs7j5XcBMzWv3HAnHG,7FgMLbnZVrEnir95O0YujA,5PxCTrv3Y1xVACfngpt7D2,5XenQ7XfcvQdfIbpLEFaKQ,0bYQe0JDIjxkSHQoXlfngl,6u8KyY2rfBGDtDejRJ9JaQ,7rTPCNINGzMp3Hc8Xqht5Z,5bTTx0CRvZj1kRJwUsWWYo,2vJU4d2jRQb4zJJIQRkyDB,5wugb0kaq0J6nyQ5Xgd17i,4phGZZrJZRo4ElhRtViYdl,2B4ZHz4QDWJTXPFPgO5peE,4kYSro6naA4h99UJvo89HB,1dzmF65eL0d6le4eBY87uH,2S8UlyXW4JjjHcbeg8ddIo,0B9P7RXrukgIdmutz9XMVN,5rHpMbkeSr6YiNbizH0mBq,1vkJFCwstOoJO7yQ4lTtLK
3,50JJSqHUf2RQ9xsHs0KMHg,4EENT7N7rCBwrddM3s0vFS,05JkDGFMHqlIz0GPjLh2p3,5HjL8Wcg8TdKTABDci2mB7,3mXvO1rdMCgdOYNiWeduWG,7D51E97yRZ8Su45PW9zbzP,71k6SmcYKiIPq8M2RxK2Jr,7keGfmQR4X5w0two1xKZ7d,567CChDKZrtF4rnk2r5JeP,6AMa1VFQ7qCi61tCRtVWXe,2hO4YtXUFJiUYS2uYFvHNK,2QUvtLq6oQaX0LNsYY2fas,5G1qgnKxOcNoFvJtQMvl87,,4gOoiVWzfjPtXK3ohuEy0M,12OSqKGORygb2C6H36qKuj,6OheJTrDFGiyZ67F1BBLhc,7wjeXCtRND2ZdKfMJFu6JC,3rbtPd0NcvhO2AzMfzx90z,2y9j8qUwBMGPYPQJJxmYzD,5XI6qfoZSiEYtmItjfEX1Q,6t1gpxYbY8OlLA7D2RiikQ,7fWgqc4HJi3pcHhK8hKg2p,4ylR3zwA0zaapAu94fktwa,2v0ICLnNjBtkZYN22RrSHG,37G8DfNgO4mQ3PKh5droSo,41VxAgbLRHo2ZYZEq5P1mD,68QvqbdqwqqjW39YpUJHdG,6Uh8uJyN9g7oFjDK16nJgb,4qKpLkR911SUlnd4HAtF79,224CDJhbm230iSo9ZomTWe,29Dil4ZXNOwBukXdVL1EwB,29WzbAQtDnBJF09es0uddn,5m5Fh8zrb0uHM85qwkIkVT,5xkAtLTf309LAGZTbvULBn,27vNK840zYq6IfDijHPsv1,3W4lVkySjtIvd67UUg0F3i,7xEFii6utZmQ61kX59HmLH,00SOiqZ0YGY2JhjSPxZMZg,3tAICgiSR5PfYY4B8qsoAU,5ChF3i92IPZHduM7jN3dpg,3AQRLZ9PuTAozP28Skbq8V,1GhPHrq36VKCY3ucVaZCfo,7IRnDitYnXmIpoClQ0XspK,6z1cicLMt9XArxN10q7m8a,477D3WI5iTnEmCOe7QFU5G,4dYQmk5ma04mZ1KJ9KkAQK,,2Lhs0asnFQiLuntn3s8p78,5zSWGyWE5d0PYaYrtdVwOz,4ly0VtIYiDYVA4q6ry0NUk,6hfwwpXqZPRC9CsKI7qtv1,5BhFZpE8kUGZJiKOsYjLQM,4wngxtsP87ozrQh05D90dO,2CLtDhw1uJe59E3P56JN6T,51FyBBOW464toW099BsW8z,40xbWSB4JPdOkRyuTDy1oP,6hyMWrxGBsOx6sWcVj1DqP,2MuFzH1J5I6gGFYo2qhZmX,0AsThoR4KZSVktALiNcQwW,1wvlC6NwleHt1iRD6d5X2C,7r8RF1tN2A4CiGEplkp1oP,48eO052eSDcn8aTxiv6QaG,0B3N0ZINFWvizfa8bKiz4v,7bmYpVgQub656uNTu6qGNQ,4W91bbPB2CTSsHwt7eqNl7,0qTZZWLzuD59Un5r1speHm,61qMnYXa1GxSBoV3IiYKjZ,7qlh1IM1XMeQXA9ukp59au,0bdfiayQAKewqEvaU6rXCv,2B4ZHz4QDWJTXPFPgO5peE,0YFOK5sYNqbCJEgD0xOti9,109FvbnDVNag1UcJDVpFlr,0Cu32uCaqDJYQADOev92Et,0NsJZ5PMjqghGDuMzY7CuT,041iTeoMIwXMlShuQPIVKo,39Waq6UmqYCBEuyv8M8kjl,4m4SfDVbF5wxrwEjDKgi4k,6Xgp2XMz1fhVYe7i6yNAax,6nVcjUJemqpJjc1WevwTvL,0gfiFtV86kFIByUOLejwin,3CGuwWgoCYSO5Z72H5G2Ec,4pr7J7wzgObkE3DD3Izi7q,3aBkeBhwadnWMWoVJ2CxJC,7q7IUe2AqtifSZ2q52kHFc,4596e2d3KmYzAeVenjCxfj,4G8DaRnN7oPFkEJXwX2i94,5Yo5iU2nf4H41waPl4ZnS1,2kIs76sEGiulKeqetZq6ua,5IDs1CK15HegSAhGEbSYXo,5orH1OWgjAYUX8sZ5gihTv,4vRSocKbGh7PsQrYRDVMEF,0QrowybipCKUDnq5y10PD2,5spEJXLwD1sKUdC2bnOHPg,2cWZOOzeOm4WmBJRnD5R7I,4h9FRbQ7cXJd05ZsPDUa8Y,3SRJWVa6lZnqRHOyAHmDrX,63yl9nDNrHpiAYGlNJxxjc,2ngqIbDud3EeLNAdrZCWyN,5wugb0kaq0J6nyQ5Xgd17i
